AccountId,AccountNum,DateOpen,ClientId,ClientName,TotalAmt,CutoffDt
16654,40702810230560000115,2020-11-02,6654,Клиент 6654,1680567.96,2020-11-02
16655,40802810229540000266,2020-11-03,6655,Клиент 6655,1279047.33,2020-11-03
16656,40802810122250000081,2020-11-04,6656,Клиент 6656,1926886.40,2020-11-04
16657,40702810208510000365,2020-11-01,6657,Клиент 6657,1680647.39,2020-11-01
16658,40802810128030000111,2020-11-02,6658,Клиент 6658,1279123.43,2020-11-02
16659,40702810823110000097,2020-11-03,6659,Клиент 6659,1926989.60,2020-11-03
16660,40702810220240000955,2020-11-04,6660,Клиент 6660,1680726.82,2020-11-04
16661,40802810341560000535,2020-11-01,6661,Клиент 6661,1279199.55,2020-11-01
16662,40802810524220000266,2020-11-02,6662,Клиент 6662,1927092.80,2020-11-02
16663,40702810307250000252,2020-11-03,6663,Клиент 6663,1680806.25,2020-11-03
16664,40702810143410000177,2020-11-04,6664,Клиент 6664,1279275.67,2020-11-04
16665,40802810520510000451,2020-11-01,6665,Клиент 6665,1927196.02,2020-11-01
16666,40802810812140000143,2020-11-02,6666,Клиент 6666,1680885.68,2020-11-02
16667,40802810237070000429,2020-11-03,6667,Клиент 6667,1279351.79,2020-11-03
16668,40702810735000000430,2020-11-04,6668,Клиент 6668,1927299.20,2020-11-04
16669,40802810133400000355,2020-11-01,6669,Клиент 6669,1680965.11,2020-11-01
16670,40802810327360000295,2020-11-02,6670,Клиент 6670,1279427.91,2020-11-02
16671,40802810510570000569,2020-11-03,6671,Клиент 6671,1927402.40,2020-11-03
16672,40802810711150000288,2020-11-04,6672,Клиент 6672,1681044.54,2020-11-04
16673,40802810710390000364,2020-11-01,6673,Клиент 6673,1279504.03,2020-11-01
16674,40802810503550000229,2020-11-02,6674,Клиент 6674,1927505.60,2020-11-02
16675,40802810915150000220,2020-11-03,6675,Клиент 6675,1681123.99,2020-11-03
16676,40802810737000000325,2020-11-04,6676,Клиент 6676,1279580.15,2020-11-04
16677,40802810214400000449,2020-11-01,6677,Клиент 6677,1927608.80,2020-11-01
16678,40702810724550000072,2020-11-02,6678,Клиент 6678,1681203.41,2020-11-02
16679,40802810118100000187,2020-11-03,6679,Клиент 6679,1279656.27,2020-11-03
16680,40702810010440000982,2020-11-04,6680,Клиент 6680,1927712.00,2020-11-04
16681,40802810205400000500,2020-11-01,6681,Клиент 6681,1681282.84,2020-11-01
16682,40802810634410000078,2020-11-02,6682,Клиент 6682,1279732.39,2020-11-02
16683,40702810713380000167,2020-11-03,6683,Клиент 6683,1927815.20,2020-11-03
16684,40702810920060000762,2020-11-04,6684,Клиент 6684,1681362.27,2020-11-04
16685,40802810226030000217,2020-11-01,6685,Клиент 6685,1279808.52,2020-11-01
16686,40802810714250000088,2020-11-02,6686,Клиент 6686,1927918.40,2020-11-02
16687,40702810710190001055,2020-11-03,6687,Клиент 6687,1681441.70,2020-11-03
16688,40702810223030000404,2020-11-04,6688,Клиент 6688,1279884.62,2020-11-04
16689,40802810016450000847,2020-11-01,6689,Клиент 6689,1928021.60,2020-11-01
16690,40702978910090000005,2020-11-02,6690,Клиент 6690,1681521.13,2020-11-02
16691,40802810930560000153,2020-11-03,6691,Клиент 6691,1279960.74,2020-11-03
16692,40802810210200000480,2020-11-04,6692,Клиент 6692,1928124.80,2020-11-04
16693,40702810231030000328,2020-11-01,6693,Клиент 6693,1681600.56,2020-11-01
16694,40802810310680000546,2020-11-02,6694,Клиент 6694,1280036.86,2020-11-02
16695,40802810912030000398,2020-11-03,6695,Клиент 6695,1928228.02,2020-11-03
16696,40702810032060000171,2020-11-04,6696,Клиент 6696,1681679.99,2020-11-04
16697,40702810018420000622,2020-11-01,6697,Клиент 6697,1280112.98,2020-11-01
16698,40702810026070000031,2020-11-02,6698,Клиент 6698,1928331.20,2020-11-02
16699,40802810612250000517,2020-11-03,6699,Клиент 6699,1681759.42,2020-11-03
16700,40702810656100000176,2020-11-04,6700,Клиент 6700,1280189.10,2020-11-04
16701,40802810410540000460,2020-11-01,6701,Клиент 6701,1928434.40,2020-11-01
16702,40702810412620000154,2020-11-02,6702,Клиент 6702,1681838.85,2020-11-02
16703,40802810009560000518,2020-11-03,6703,Клиент 6703,1280265.22,2020-11-03
16704,40702810717250000130,2020-11-04,6704,Клиент 6704,1928537.60,2020-11-04
16705,40802810838260000101,2020-11-01,6705,Клиент 6705,1681918.30,2020-11-01
16706,40702810609260000346,2020-11-02,6706,Клиент 6706,1280341.34,2020-11-02
16707,40702810108510000371,2020-11-03,6707,Клиент 6707,1928640.80,2020-11-03
16708,40702810617140000396,2020-11-04,6708,Клиент 6708,1681997.72,2020-11-04
16709,40802810915310000133,2020-11-01,6709,Клиент 6709,1280417.46,2020-11-01
16710,40702810614400000631,2020-11-02,6710,Клиент 6710,1928744.00,2020-11-02
16711,40802810514640000615,2020-11-03,6711,Клиент 6711,1682077.15,2020-11-03
16712,40802810505400000501,2020-11-04,6712,Клиент 6712,1280493.58,2020-11-04
16713,40802810343100000114,2020-11-01,6713,Клиент 6713,1928847.20,2020-11-01
16714,40802810117550000097,2020-11-02,6714,Клиент 6714,1682156.58,2020-11-02
16715,40702810939030000138,2020-11-03,6715,Клиент 6715,1280569.71,2020-11-03
16716,40702810719000000469,2020-11-04,6716,Клиент 6716,1928950.40,2020-11-04
16717,40702810708510000386,2020-11-01,6717,Клиент 6717,1682236.01,2020-11-01
16718,40702810230600000456,2020-11-02,6718,Клиент 6718,1280645.81,2020-11-02
16719,40702810019000000473,2020-11-03,6719,Клиент 6719,1929053.60,2020-11-03
16720,40802810708030000308,2020-11-04,6720,Клиент 6720,1682315.44,2020-11-04
16721,40802810437100000172,2020-11-01,6721,Клиент 6721,1280721.93,2020-11-01
16722,40702810216450000954,2020-11-02,6722,Клиент 6722,1929156.80,2020-11-02
16723,40802810251180000234,2020-11-03,6723,Клиент 6723,1682394.87,2020-11-03
16724,40702810120420000248,2020-11-04,6724,Клиент 6724,1280798.05,2020-11-04
16725,40802810408210000158,2020-11-01,6725,Клиент 6725,1929260.02,2020-11-01
16726,40802810704550000280,2020-11-02,6726,Клиент 6726,1682474.30,2020-11-02
16727,40802810810310000539,2020-11-03,6727,Клиент 6727,1280874.17,2020-11-03
16728,40802810410140000642,2020-11-04,6728,Клиент 6728,1929363.20,2020-11-04
16729,40802810510560000900,2020-11-01,6729,Клиент 6729,1682553.73,2020-11-01
16730,40702810423020000308,2020-11-02,6730,Клиент 6730,1280950.29,2020-11-02
16731,40702810951600000337,2020-11-03,6731,Клиент 6731,1929466.40,2020-11-03
16732,40702810217240000052,2020-11-04,6732,Клиент 6732,1682633.16,2020-11-04
16733,40702810032260000243,2020-11-01,6733,Клиент 6733,1281026.41,2020-11-01
16734,40802810318680000085,2020-11-02,6734,Клиент 6734,1929569.60,2020-11-02
16735,40802810320510000457,2020-11-03,6735,Клиент 6735,1682712.61,2020-11-03
16736,40702810127030000432,2020-11-04,6736,Клиент 6736,1281102.53,2020-11-04
16737,40802810607510000772,2020-11-01,6737,Клиент 6737,1929672.80,2020-11-01
16738,40702810614250000055,2020-11-02,6738,Клиент 6738,1682792.03,2020-11-02
16739,40802810624210000547,2020-11-03,6739,Клиент 6739,1281178.65,2020-11-03
16740,40802810707510000685,2020-11-04,6740,Клиент 6740,1929776.00,2020-11-04
16741,40802810533030000214,2020-11-01,6741,Клиент 6741,1682871.46,2020-11-01
16742,40702810410430000533,2020-11-02,6742,Клиент 6742,1281254.77,2020-11-02
16743,40702810208180000222,2020-11-03,6743,Клиент 6743,1929879.20,2020-11-03
16744,40702810125000000448,2020-11-04,6744,Клиент 6744,1682950.89,2020-11-04
16745,40702810145360000072,2020-11-01,6745,Клиент 6745,1281330.90,2020-11-01
16746,40802810314140000230,2020-11-02,6746,Клиент 6746,1929982.40,2020-11-02
16747,40802810310590000553,2020-11-03,6747,Клиент 6747,1683030.32,2020-11-03
16748,40802810414640000579,2020-11-04,6748,Клиент 6748,1281407.00,2020-11-04
16749,40802810819620000097,2020-11-01,6749,Клиент 6749,1930085.60,2020-11-01
16750,40702810312510000510,2020-11-02,6750,Клиент 6750,1683109.75,2020-11-02
16751,40702810915530000110,2020-11-03,6751,Клиент 6751,1281483.12,2020-11-03
16752,40702810034590000078,2020-11-04,6752,Клиент 6752,1930188.80,2020-11-04
16753,40802810720150000169,2020-11-01,6753,Клиент 6753,1683189.18,2020-11-01
16754,40702810522250000231,2020-11-02,6754,Клиент 6754,1281559.24,2020-11-02
16755,40702810955030000701,2020-11-03,6755,Клиент 6755,1930292.02,2020-11-03
16756,40802810620640000321,2020-11-04,6756,Клиент 6756,1683268.61,2020-11-04
16757,40802810007550000181,2020-11-01,6757,Клиент 6757,1281635.36,2020-11-01
16758,40802810114400000497,2020-11-02,6758,Клиент 6758,1930395.20,2020-11-02
16759,40802810755100000236,2020-11-03,6759,Клиент 6759,1683348.04,2020-11-03
16760,40802810212490000599,2020-11-04,6760,Клиент 6760,1281711.48,2020-11-04
16761,40702810810440000975,2020-11-01,6761,Клиент 6761,1930498.40,2020-11-01
16762,40802810110310000491,2020-11-02,6762,Клиент 6762,1683427.47,2020-11-02
16763,40702810330060000239,2020-11-03,6763,Клиент 6763,1281787.60,2020-11-03
16764,40702810725100000298,2020-11-04,6764,Клиент 6764,1930601.60,2020-11-04
16765,40802810831600000425,2020-11-01,6765,Клиент 6765,1683506.92,2020-11-01
16766,40802810807510000718,2020-11-02,6766,Клиент 6766,1281863.72,2020-11-02
16767,40702810417550000075,2020-11-03,6767,Клиент 6767,1930704.80,2020-11-03
16768,40702810714380000205,2020-11-04,6768,Клиент 6768,1683586.34,2020-11-04
16769,40702810610500000306,2020-11-01,6769,Клиент 6769,1281939.84,2020-11-01
16770,40702810614380000208,2020-11-02,6770,Клиент 6770,1930808.00,2020-11-02
16771,40802810030620000216,2020-11-03,6771,Клиент 6771,1683665.77,2020-11-03
16772,40802810940100000122,2020-11-04,6772,Клиент 6772,1282015.96,2020-11-04
16773,40702810841560000245,2020-11-01,6773,Клиент 6773,1930911.20,2020-11-01
16774,40702810313680000135,2020-11-02,6774,Клиент 6774,1683745.20,2020-11-02
16775,40702810125100000283,2020-11-03,6775,Клиент 6775,1282092.09,2020-11-03
16776,40702810818060000159,2020-11-04,6776,Клиент 6776,1931014.40,2020-11-04
16777,40802810820460000323,2020-11-01,6777,Клиент 6777,1683824.63,2020-11-01
16778,40702810529500000222,2020-11-02,6778,Клиент 6778,1282168.19,2020-11-02
16779,40702810417510000334,2020-11-03,6779,Клиент 6779,1931117.60,2020-11-03
16780,40702810832410000006,2020-11-04,6780,Клиент 6780,1683904.06,2020-11-04
16781,40802810810380000368,2020-11-01,6781,Клиент 6781,1282244.31,2020-11-01
16782,40802810610560000839,2020-11-02,6782,Клиент 6782,1931220.80,2020-11-02
16783,40802810008030000309,2020-11-03,6783,Клиент 6783,1683983.49,2020-11-03
16784,40702810310430000536,2020-11-04,6784,Клиент 6784,1282320.43,2020-11-04
16785,40702810012440000113,2020-11-01,6785,Клиент 6785,1931324.02,2020-11-01
16786,40702810820640000771,2020-11-02,6786,Клиент 6786,1684062.92,2020-11-02
16787,40702810510660000495,2020-11-03,6787,Клиент 6787,1282396.55,2020-11-03
16788,40702810612490000503,2020-11-04,6788,Клиент 6788,1931427.20,2020-11-04
16789,40702810329060000402,2020-11-01,6789,Клиент 6789,1684142.35,2020-11-01
16790,40702810717550000089,2020-11-02,6790,Клиент 6790,1282472.67,2020-11-02
16791,40802810510200000546,2020-11-03,6791,Клиент 6791,1931530.40,2020-11-03
16792,40702810255100000292,2020-11-04,6792,Клиент 6792,1684221.78,2020-11-04
16793,40802810120080000172,2020-11-01,6793,Клиент 6793,1282548.79,2020-11-01
16794,40702810515250000183,2020-11-02,6794,Клиент 6794,1931633.60,2020-11-02
16795,40802810925180000285,2020-11-03,6795,Клиент 6795,1684301.23,2020-11-03
16796,40702810008560000486,2020-11-04,6796,Клиент 6796,1282624.91,2020-11-04
16797,40802810508560000831,2020-11-01,6797,Клиент 6797,1931736.80,2020-11-01
16798,40802810251180000247,2020-11-02,6798,Клиент 6798,1684380.65,2020-11-02
16799,40702810001010000691,2020-11-03,6799,Клиент 6799,1282701.03,2020-11-03
16800,40802810314030000323,2020-11-04,6800,Клиент 6800,1931840.00,2020-11-04
16801,40702810110140000893,2020-11-01,6801,Клиент 6801,1684460.08,2020-11-01
16802,40802810323110000099,2020-11-02,6802,Клиент 6802,1282777.15,2020-11-02
16803,40702810920070000467,2020-11-03,6803,Клиент 6803,1931943.20,2020-11-03
16804,40702810629430000780,2020-11-04,6804,Клиент 6804,1684539.51,2020-11-04
16805,40702810337070000490,2020-11-01,6805,Клиент 6805,1282853.28,2020-11-01
16806,40702810120510000951,2020-11-02,6806,Клиент 6806,1932046.40,2020-11-02
16807,40802810814180000189,2020-11-03,6807,Клиент 6807,1684618.94,2020-11-03
16808,40802810827050000586,2020-11-04,6808,Клиент 6808,1282929.38,2020-11-04
16809,40702810130270000027,2020-11-01,6809,Клиент 6809,1932149.60,2020-11-01
16810,40802810239180000120,2020-11-02,6810,Клиент 6810,1684698.37,2020-11-02
16811,40702810556100000182,2020-11-03,6811,Клиент 6811,1283005.50,2020-11-03
16812,40802810020640000280,2020-11-04,6812,Клиент 6812,1932252.80,2020-11-04
16813,40802810910620000284,2020-11-01,6813,Клиент 6813,1684777.80,2020-11-01
16814,40702810420060000796,2020-11-02,6814,Клиент 6814,1283081.62,2020-11-02
16815,40703810727000000007,2020-11-03,6815,Клиент 6815,1932356.02,2020-11-03
16816,40702810111410000154,2020-11-04,6816,Клиент 6816,1684857.23,2020-11-04
16817,40802810312180000335,2020-11-01,6817,Клиент 6817,1283157.74,2020-11-01
16818,40802810824210000554,2020-11-02,6818,Клиент 6818,1932459.20,2020-11-02
16819,40702810120510000964,2020-11-03,6819,Клиент 6819,1684936.66,2020-11-03
16820,40802810610190000506,2020-11-04,6820,Клиент 6820,1283233.86,2020-11-04
16821,40702810933180000212,2020-11-01,6821,Клиент 6821,1932562.40,2020-11-01
16822,40802810935000000321,2020-11-02,6822,Клиент 6822,1685016.09,2020-11-02
16823,40702810639030000140,2020-11-03,6823,Клиент 6823,1283309.98,2020-11-03
16824,40802810334110000059,2020-11-04,6824,Клиент 6824,1932665.60,2020-11-04
16825,40702810025100000309,2020-11-01,6825,Клиент 6825,1685095.54,2020-11-01
16826,40702810155100000305,2020-11-02,6826,Клиент 6826,1283386.10,2020-11-02
16827,40802810822000000065,2020-11-03,6827,Клиент 6827,1932768.80,2020-11-03
16828,40702978301010000071,2020-11-04,6828,Клиент 6828,1685174.96,2020-11-04
16829,40802810114150000283,2020-11-01,6829,Клиент 6829,1283462.22,2020-11-01
16830,40702810929430000833,2020-11-02,6830,Клиент 6830,1932872.00,2020-11-02
16831,40702810210390000333,2020-11-03,6831,Клиент 6831,1685254.39,2020-11-03
16832,40802810951180000220,2020-11-04,6832,Клиент 6832,1283538.34,2020-11-04
16833,40802810830600000374,2020-11-01,6833,Клиент 6833,1932975.20,2020-11-01
16834,40802810111520000358,2020-11-02,6834,Клиент 6834,1685333.82,2020-11-02
16835,40702810413510000422,2020-11-03,6835,Клиент 6835,1283614.47,2020-11-03
16836,40802810943100000132,2020-11-04,6836,Клиент 6836,1933078.40,2020-11-04
16837,40702810506010000109,2020-11-01,6837,Клиент 6837,1685413.25,2020-11-01
16838,40802810700000010012,2020-11-02,6838,Клиент 6838,1283690.57,2020-11-02
16839,40802810700000011095,2020-11-03,6839,Клиент 6839,1933181.60,2020-11-03
16840,40703810800000004179,2020-11-04,6840,Клиент 6840,1685492.68,2020-11-04
16841,40802810512360005348,2020-11-01,6841,Клиент 6841,1283766.69,2020-11-01
16842,40802810000000010026,2020-11-02,6842,Клиент 6842,1933284.80,2020-11-02
16843,40702810110660000086,2020-11-03,6843,Клиент 6843,1685572.11,2020-11-03
16844,40802810323060003334,2020-11-04,6844,Клиент 6844,1283842.81,2020-11-04
16845,40702810600000070689,2020-11-01,6845,Клиент 6845,1933388.02,2020-11-01
16846,40702810000000109707,2020-11-02,6846,Клиент 6846,1685651.54,2020-11-02
16847,40702810600000095800,2020-11-03,6847,Клиент 6847,1283918.93,2020-11-03
16848,40702810600000083032,2020-11-04,6848,Клиент 6848,1933491.20,2020-11-04
16849,40702810300000048319,2020-11-01,6849,Клиент 6849,1685730.97,2020-11-01
16850,40702810300000048380,2020-11-02,6850,Клиент 6850,1283995.05,2020-11-02
16851,40802810051030000068,2020-11-03,6851,Клиент 6851,1933594.40,2020-11-03
16852,40802810118800000013,2020-11-04,6852,Клиент 6852,1685810.40,2020-11-04
16853,40702810200000055305,2020-11-01,6853,Клиент 6853,1284071.17,2020-11-01
16854,40702810100000140190,2020-11-02,6854,Клиент 6854,1933697.60,2020-11-02
16855,40702810010310000154,2020-11-03,6855,Клиент 6855,1685889.85,2020-11-03
16856,40802810414580000046,2020-11-04,6856,Клиент 6856,1284147.29,2020-11-04
16857,40802810300000018294,2020-11-01,6857,Клиент 6857,1933800.80,2020-11-01
16858,40802810134250000066,2020-11-02,6858,Клиент 6858,1685969.27,2020-11-02
16859,40702810997020009042,2020-11-03,6859,Клиент 6859,1284223.41,2020-11-03
16860,40702810310540006787,2020-11-04,6860,Клиент 6860,1933904.00,2020-11-04
16861,40702810600000150570,2020-11-01,6861,Клиент 6861,1686048.70,2020-11-01
16862,40702810400000013671,2020-11-02,6862,Клиент 6862,1284299.53,2020-11-02
16863,40702810500000085428,2020-11-03,6863,Клиент 6863,1934007.20,2020-11-03
16864,40702810900000190748,2020-11-04,6864,Клиент 6864,1686128.13,2020-11-04
16865,40702810312230001799,2020-11-01,6865,Клиент 6865,1284375.66,2020-11-01
16866,40702810400000026095,2020-11-02,6866,Клиент 6866,1934110.40,2020-11-02
16867,40802810600000059571,2020-11-03,6867,Клиент 6867,1686207.56,2020-11-03
16868,40702810609030000057,2020-11-04,6868,Клиент 6868,1284451.76,2020-11-04
16869,40802810011520000102,2020-11-01,6869,Клиент 6869,1934213.60,2020-11-01
16870,40802810507550005929,2020-11-02,6870,Клиент 6870,1686286.99,2020-11-02
16871,40702810915310000042,2020-11-03,6871,Клиент 6871,1284527.88,2020-11-03
16872,40702810600000108250,2020-11-04,6872,Клиент 6872,1934316.80,2020-11-04
16873,40702810600000058614,2020-11-01,6873,Клиент 6873,1686366.42,2020-11-01
16874,40702810200000084295,2020-11-02,6874,Клиент 6874,1284604.00,2020-11-02
16875,40702810035000001029,2020-11-03,6875,Клиент 6875,1934420.02,2020-11-03
16876,40702810409280000125,2020-11-04,6876,Клиент 6876,1686445.85,2020-11-04
16877,40702810644100000104,2020-11-01,6877,Клиент 6877,1284680.12,2020-11-01
16878,40802810141030000020,2020-11-02,6878,Клиент 6878,1934523.20,2020-11-02
16879,40802810918420000017,2020-11-03,6879,Клиент 6879,1686525.28,2020-11-03
16880,40702810103030000016,2020-11-04,6880,Клиент 6880,1284756.24,2020-11-04
16881,40821810210390002649,2020-11-01,6881,Клиент 6881,1934626.40,2020-11-01
16882,40702810320380004569,2020-11-02,6882,Клиент 6882,1686604.71,2020-11-02
16883,40702810331260000083,2020-11-03,6883,Клиент 6883,1284832.36,2020-11-03
16884,40702810303400002623,2020-11-04,6884,Клиент 6884,1934729.60,2020-11-04
16885,40702810525460005448,2020-11-01,6885,Клиент 6885,1686684.16,2020-11-01
16886,40802810314400001458,2020-11-02,6886,Клиент 6886,1284908.48,2020-11-02
16887,40802810710510000135,2020-11-03,6887,Клиент 6887,1934832.80,2020-11-03
16888,40802810632360000058,2020-11-04,6888,Клиент 6888,1686763.58,2020-11-04
16889,40802810500020009630,2020-11-01,6889,Клиент 6889,1284984.60,2020-11-01
16890,40702810900000016262,2020-11-02,6890,Клиент 6890,1934936.00,2020-11-02
16891,40802810922460008977,2020-11-03,6891,Клиент 6891,1686843.01,2020-11-03
16892,40802810242150000074,2020-11-04,6892,Клиент 6892,1285060.72,2020-11-04
16893,40702810210060000061,2020-11-01,6893,Клиент 6893,1935039.20,2020-11-01
16894,40702810932260008824,2020-11-02,6894,Клиент 6894,1686922.44,2020-11-02
16895,40702810204060011668,2020-11-03,6895,Клиент 6895,1285136.85,2020-11-03
16896,40802810010380003149,2020-11-04,6896,Клиент 6896,1935142.40,2020-11-04
16897,40702810918650006829,2020-11-01,6897,Клиент 6897,1687001.87,2020-11-01
16898,40703810327360000611,2020-11-02,6898,Клиент 6898,1285212.95,2020-11-02
16899,40802810930260005295,2020-11-03,6899,Клиент 6899,1935245.60,2020-11-03
16900,40702810210190014869,2020-11-04,6900,Клиент 6900,1687081.30,2020-11-04
16901,40802810100000016917,2020-11-01,6901,Клиент 6901,1285289.07,2020-11-01
16902,40802810100000016920,2020-11-02,6902,Клиент 6902,1935348.80,2020-11-02
16903,40802810400000020629,2020-11-03,6903,Клиент 6903,1687160.73,2020-11-03
16904,40802810400000022164,2020-11-04,6904,Клиент 6904,1285365.19,2020-11-04
16905,40802810300000061500,2020-11-01,6905,Клиент 6905,1935452.02,2020-11-01
16906,40802810300000064183,2020-11-02,6906,Клиент 6906,1687240.16,2020-11-02
16907,40702810207510002940,2020-11-03,6907,Клиент 6907,1285441.31,2020-11-03
16908,40702810918680006725,2020-11-04,6908,Клиент 6908,1935555.20,2020-11-04
16909,40702810107510007207,2020-11-01,6909,Клиент 6909,1687319.59,2020-11-01
16910,40802810412180003009,2020-11-02,6910,Клиент 6910,1285517.43,2020-11-02
16911,40802810731600000185,2020-11-03,6911,Клиент 6911,1935658.40,2020-11-03
16912,40702810400400009011,2020-11-04,6912,Клиент 6912,1687399.02,2020-11-04
16913,40802810513540000079,2020-11-01,6913,Клиент 6913,1285593.55,2020-11-01
16914,40702810242260000004,2020-11-02,6914,Клиент 6914,1935761.60,2020-11-02
16915,40702810310140008844,2020-11-03,6915,Клиент 6915,1687478.47,2020-11-03
16916,40702810620240003620,2020-11-04,6916,Клиент 6916,1285669.67,2020-11-04
16917,40702810804240006524,2020-11-01,6917,Клиент 6917,1935864.80,2020-11-01
16918,40702810300000085738,2020-11-02,6918,Клиент 6918,1687557.89,2020-11-02
16919,40702810600000120995,2020-11-03,6919,Клиент 6919,1285745.79,2020-11-03
16920,40702810200000095488,2020-11-04,6920,Клиент 6920,1935968.00,2020-11-04
16921,40702810603130002359,2020-11-01,6921,Клиент 6921,1687637.32,2020-11-01
16922,40702810416030000143,2020-11-02,6922,Клиент 6922,1285821.91,2020-11-02
16923,40802810300000033376,2020-11-03,6923,Клиент 6923,1936071.20,2020-11-03
16924,40702810827510006164,2020-11-04,6924,Клиент 6924,1687716.75,2020-11-04
16925,40802810510160004859,2020-11-01,6925,Клиент 6925,1285898.04,2020-11-01
16926,40702810704260007736,2020-11-02,6926,Клиент 6926,1936174.40,2020-11-02
16927,40802810010650002799,2020-11-03,6927,Клиент 6927,1687796.18,2020-11-03
16928,40802810733060007454,2020-11-04,6928,Клиент 6928,1285974.14,2020-11-04
16929,40802810733060008013,2020-11-01,6929,Клиент 6929,1936277.60,2020-11-01
16930,40702810311140000003,2020-11-02,6930,Клиент 6930,1687875.61,2020-11-02
16931,40702810527030000029,2020-11-03,6931,Клиент 6931,1286050.26,2020-11-03
16932,40802810316030000059,2020-11-04,6932,Клиент 6932,1936380.80,2020-11-04
16933,40702810400000019044,2020-11-01,6933,Клиент 6933,1687955.04,2020-11-01
16934,40702810443050000138,2020-11-02,6934,Клиент 6934,1286126.38,2020-11-02
16935,40702810810560004544,2020-11-03,6935,Клиент 6935,1936484.02,2020-11-03
16936,40702810234110000848,2020-11-04,6936,Клиент 6936,1688034.47,2020-11-04
16937,40802810206400009717,2020-11-01,6937,Клиент 6937,1286202.50,2020-11-01
16938,40802810210140002400,2020-11-02,6938,Клиент 6938,1936587.20,2020-11-02
16939,40703810740460001132,2020-11-03,6939,Клиент 6939,1688113.90,2020-11-03
16940,40802810129430005936,2020-11-04,6940,Клиент 6940,1286278.62,2020-11-04
16941,40802810206510000047,2020-11-01,6941,Клиент 6941,1936690.40,2020-11-01
16942,40802810510660000162,2020-11-02,6942,Клиент 6942,1688193.33,2020-11-02
16943,40802810130560000063,2020-11-03,6943,Клиент 6943,1286354.74,2020-11-03
16944,40702810920240000378,2020-11-04,6944,Клиент 6944,1936793.60,2020-11-04
16945,40702810331000000009,2020-11-01,6945,Клиент 6945,1688272.78,2020-11-01
16946,40702810240000000019,2020-11-02,6946,Клиент 6946,1286430.86,2020-11-02
16947,40802810827060008903,2020-11-03,6947,Клиент 6947,1936896.80,2020-11-03
16948,40802810506030000076,2020-11-04,6948,Клиент 6948,1688352.20,2020-11-04
16949,40802810930050006383,2020-11-01,6949,Клиент 6949,1286506.98,2020-11-01
16950,40702810000000140355,2020-11-02,6950,Клиент 6950,1937000.00,2020-11-02
16951,40802810413030000004,2020-11-03,6951,Клиент 6951,1688431.63,2020-11-03
16952,40702810325460000067,2020-11-04,6952,Клиент 6952,1286583.10,2020-11-04
16953,40703810400000004935,2020-11-01,6953,Клиент 6953,1937103.20,2020-11-01
16954,40802810400000023833,2020-11-02,6954,Клиент 6954,1688511.06,2020-11-02
16955,40802810600000037768,2020-11-03,6955,Клиент 6955,1286659.23,2020-11-03
16956,40703810400000007356,2020-11-04,6956,Клиент 6956,1937206.40,2020-11-04
16957,40703810400000007770,2020-11-01,6957,Клиент 6957,1688590.49,2020-11-01
16958,40802810000000008889,2020-11-02,6958,Клиент 6958,1286735.33,2020-11-02
16959,40802810900000048897,2020-11-03,6959,Клиент 6959,1937309.60,2020-11-03
16960,40702810433060004789,2020-11-04,6960,Клиент 6960,1688669.92,2020-11-04
16961,40702810135260000726,2020-11-01,6961,Клиент 6961,1286811.45,2020-11-01
16962,40802810513260002275,2020-11-02,6962,Клиент 6962,1937412.80,2020-11-02
16963,40802810713260004125,2020-11-03,6963,Клиент 6963,1688749.35,2020-11-03
16964,40802810010660000028,2020-11-04,6964,Клиент 6964,1286887.57,2020-11-04
16965,40702810330060002088,2020-11-01,6965,Клиент 6965,1937516.02,2020-11-01
16966,40802810729000000029,2020-11-02,6966,Клиент 6966,1688828.78,2020-11-02
16967,40702810237410000012,2020-11-03,6967,Клиент 6967,1286963.69,2020-11-03
16968,40702810400000075143,2020-11-04,6968,Клиент 6968,1937619.20,2020-11-04
16969,40802810715640000003,2020-11-01,6969,Клиент 6969,1688908.21,2020-11-01
16970,40702810216060006535,2020-11-02,6970,Клиент 6970,1287039.81,2020-11-02
16971,40802810006240006484,2020-11-03,6971,Клиент 6971,1937722.40,2020-11-03
16972,40702810020510009609,2020-11-04,6972,Клиент 6972,1688987.64,2020-11-04
16973,40703810238460001408,2020-11-01,6973,Клиент 6973,1287115.93,2020-11-01
16974,40702810200000030168,2020-11-02,6974,Клиент 6974,1937825.60,2020-11-02
16975,40702810510140000066,2020-11-03,6975,Клиент 6975,1689067.09,2020-11-03
16976,40802810520110000009,2020-11-04,6976,Клиент 6976,1287192.05,2020-11-04
16977,40802810225100000054,2020-11-01,6977,Клиент 6977,1937928.80,2020-11-01
16978,40702810231600000439,2020-11-02,6978,Клиент 6978,1689146.51,2020-11-02
16979,40702810018520003590,2020-11-03,6979,Клиент 6979,1287268.17,2020-11-03
16980,40703810332640001306,2020-11-04,6980,Клиент 6980,1938032.00,2020-11-04
16981,40702810925180004886,2020-11-01,6981,Клиент 6981,1689225.94,2020-11-01
16982,40802810000060000786,2020-11-02,6982,Клиент 6982,1287344.29,2020-11-02
16983,40702810215610007173,2020-11-03,6983,Клиент 6983,1938135.20,2020-11-03
16984,40702810210570000147,2020-11-04,6984,Клиент 6984,1689305.37,2020-11-04
16985,40802810610140000293,2020-11-01,6985,Клиент 6985,1287420.42,2020-11-01
